id,longitude,latitude,walk_subway(m),walk_bus(m),car_airport(m)
1008781781839490021,-73.94322,40.70171,241,32.0,12654.0
1008782792044941009,-73.9444091,40.8158564,410,113.0,10917.0
1008785772699560452,-73.9444091,40.8158564,410,113.0,10917.0
1008787472768541467,-73.94441,40.81586,410,114.0,10917.0
1003456391781394928,-73.97513,40.7648,179,139.0,13574.0
1003603678526992890,-73.9551,40.7766,448,,13117.0
1003605108747472715,-73.9227784,40.7058221,139,299.0,11012.0
1003605509170725526,-73.9227784,40.7058221,139,,11012.0
1003623057347580030,-73.9939638,40.7609198,666,131.0,15212.0
1003627906971158899,-73.9898668,40.745168,200,,14153.0
1003628149571622270,-73.9898668,40.745168,200,,14153.0
1006414069902175519,-73.97825230000001,40.7410961,876,,13277.0
1006416060412152707,-73.9726263,40.7553992,207,,13673.0
1006418799851249472,-73.9726263,40.7553992,207,89.0,13673.0
1006454732303784817,-73.97821635296488,40.74178449118731,786,89.0,13230.0
1006478539412614897,-73.97472,40.78931,195,,14578.0
1006487297634998418,-73.89928625266606,40.670201838919965,282,191.0,18969.0
1006493394300852627,-73.97300732468932,40.75656890661076,138,130.0,13837.0
1006526346791543478,-73.92191431199922,40.76473296763796,311,806.0,5008.0
1003665546182490793,-73.9575626,40.7708224,291,71.0,13644.0
1008926567820593504,-74.13904392238531,40.57530614654444,2132,,23323.0
1008950698579129113,-73.92099739032759,40.744799073434514,502,,7362.0
1009191381161092468,-73.9825372,40.7412863,335,,13678.0
1009234762958456511,-73.9008178574004,40.65673957194038,351,214.0,14478.0
1009355300157306237,-73.98118,40.78244,218,92.0,16877.0
1009533381680399446,-73.9863677905778,40.72807700006892,715,,16058.0
1003675031539830453,-73.98009558588704,40.74943002323685,493,170.0,13178.0
1003700405706338295,-73.90537,40.75262,61,,5017.0
1003733132314788523,-73.97266888176442,40.78525543038848,474,,14444.0
1003840084389394300,-73.947704,40.8246224,363,,12631.0
1003874427745708958,-73.9434495420243,40.82566382012261,133,,12509.0
1004095772865729525,-73.9712201,40.7594614,322,149.0,13494.0
1006527301056313841,-73.84875623853111,40.69124341984092,543,,11086.0
1006529639621355376,-73.99496684415845,40.761501033426704,771,176.0,16392.0
1006579966989927059,-73.95739,40.65238,690,148.0,24824.0
1006590912316196166,-73.95354664714334,40.80312983513136,366,184.0,11526.0
1006681477271989960,-73.9957515546644,40.73417425653768,504,149.0,15351.0
1006786464665372746,-73.84290810312837,40.780562658976734,3099,283.0,7619.0
1007195302734513815,-73.95707809999999,40.7660428,459,94.0,13200.0
1007199440000321831,-73.9464870640931,40.80712929609037,133,71.0,10855.0
1004249761260526414,-74.00536129999999,40.74479840000001,719,,15912.0
1004250291069589609,-74.00536129999999,40.74479840000001,719,93.0,15912.0
1009542110611743262,-73.99316,40.75705,402,90.0,14931.0
1009556551598403395,-73.91112228369245,40.86101705703034,1207,,16346.0
1009579280107555192,-73.97198676868328,40.754599103356746,376,55.0,13847.0
1009592864410933065,-73.97297449959326,40.7563631213003,128,,13850.0
1009597601673297416,-73.97188,40.75439,419,14.0,13700.0
1009621175691841712,-73.97739299464693,40.72429205942567,1145,,15377.0
1009699512413915648,-73.91895968454364,40.71068915110659,581,173.0,9897.0
1009711786804562856,-73.94695,40.6452,174,131.0,24414.0
1004275203463075946,-73.9291590613022,40.617976494373856,2429,121.0,21175.0
1004293603040155452,-73.9786,40.67596,424,183.0,17929.0
1004328796940846724,-73.95658057036496,40.77101407826769,300,,13556.0
1007225310288466255,-73.95707809999999,40.7660428,459,,13200.0
1007225552327203248,-73.95707809999999,40.7660428,459,94.0,13200.0
1007225844823503320,-73.95707809999999,40.7660428,459,94.0,13200.0
1007250126684081182,-73.85145330352945,40.81512279404856,2668,769.0,16211.0
1007300419126472895,-73.92490969006012,40.693033716432,466,231.0,12493.0
1007305742992789862,-73.91793923158352,40.636952267778085,1932,,17617.0
1007421778971968598,-73.80224419999999,40.7620174,2505,177.0,8180.0
1007442859572150357,-73.79721193075518,40.77330869636921,3594,228.0,11279.0
1007480104408240518,-73.9468816,40.7144731,248,,11370.0
1007601556813394060,-73.96668,40.8035,70,110.0,12890.0
1009920147263075999,-74.0050629,40.730336,267,34.0,16714.0
1010083125968738233,-73.96242273946612,40.7649664886065,543,121.0,13222.0
1010092233694522877,-73.9444091,40.8158564,410,,10917.0
1010122514884550235,-73.8881,40.67895,320,,18407.0
1010164115494214214,-73.95270817831779,40.645386211199984,365,,24833.0
1004411350487116351,-73.99369971048282,40.71386508615795,342,,15264.0
1004416200240866150,-73.96459,40.76461,178,89.0,13000.0
1004419004578789418,-74.01558,40.70702,249,22.0,20268.0
1004428776661057322,-74.00722918597347,40.604654038486416,711,,30548.0
1004442886221909241,-73.99444686228817,40.71382012642742,916,709.0,15678.0
1004466409355496588,-73.8670454,40.7670082,2550,275.0,1962.0
1004507987284505214,-73.94431368780518,40.82457368800761,21,58.0,12368.0
1004606831833534678,-73.99438595028067,40.71423851299267,513,,15260.0
1010177895772776001,-73.99627,40.75561,612,,22068.0
1010194712660417968,-73.94441,40.81586,410,,10917.0
1010199392593288245,-73.9444091,40.8158564,410,113.0,10917.0
1010200773712690524,-73.9444091,40.8158564,410,113.0,10917.0
1010201807138185749,-73.9444091,40.8158564,410,,10917.0
1010215062154388163,-73.92295537407742,40.66155424030006,525,231.0,21024.0
1010216381122564701,-73.9976583168474,40.69179560301516,741,,16997.0
1010230391687402450,-73.95195650245597,40.77579902644895,338,,13048.0
1010237549953170592,-73.96425303768575,40.67827582540743,626,10.0,15486.0
1010279287170639082,-73.99072,40.71924,243,,14989.0
1014451242059786811,-73.96929,40.64737,747,71.0,25824.0
1007614130158371923,-73.91294,40.69666,432,308.0,11646.0
1007617181975356195,-73.97007,40.75507,412,166.0,13467.0
1007620700354927842,-73.91263,40.69857,119,,11302.0
1007668452792896638,-73.91291418154883,40.69681307394335,417,293.0,11631.0
1008044309422309241,-73.8881001,40.67283159999999,195,341.0,18870.0
1010816621788352605,-73.9127501,40.6954769,607,297.0,18703.0
1014464341709100420,-73.903555621035,40.70703918242699,380,52.0,10462.0
1014531478548592340,-73.94475,40.7149,82,80.0,10642.0
1014607070981548282,-73.99506,40.76188,862,,15920.0
1010398417049773773,-73.98666,40.76629,607,39.0,14791.0
1010414543621222149,-73.9598640083514,40.65589433276752,162,,18145.0
1010503905929192028,-73.99236,40.75724,309,,15457.0
1010631999598223279,-73.98839,40.7481,185,98.0,14083.0
1010673362514237824,-73.98884248687365,40.74681237128886,170,155.0,14251.0
1010695942882458445,-73.98641,40.72372,398,,14992.0
1010697569745388391,-73.95468,40.77089,496,126.0,13675.0
1010697696354497127,-73.95317,40.7725,763,26.0,13287.0
1014657144205221078,-73.98402553486589,40.72681078851216,662,,15690.0
1014657466592684290,-73.88798,40.81831,546,,12802.0
1010826458206155334,-73.9457867,40.6941504,350,60.0,13304.0
1010874063701112844,-73.91823412487773,40.68798923529391,249,96.0,19534.0
1010886192679452402,-73.91877,40.77467,681,572.0,4764.0
1010913037774463492,-73.9457867,40.6941504,350,,13304.0
1010914162758178420,-73.9457867,40.6941504,350,60.0,13304.0
1010915036478193431,-73.9457867,40.6941504,350,60.0,13304.0
1010915995314769921,-73.9457867,40.6941504,350,,13304.0
1010934071108557198,-73.92416905157926,40.76465191276471,399,927.0,5104.0
1010941533813299292,-73.9127501,40.6954769,607,,18703.0
1010946872609750814,-73.9127501,40.6954769,607,297.0,18703.0
1014729191484829933,-73.87036645429652,40.67995008905736,666,72.0,11296.0
1014762144431371619,-73.86890083946567,40.68960344512601,325,198.0,16880.0
1014966591212919668,-74.02423,40.63402,176,,30362.0
1010698130171630204,-73.97594,40.74355,678,150.0,13090.0
1010699358940032431,-73.99346,40.71286,856,842.0,17203.0
1010700368314723605,-73.9846392137937,40.767301286672,356,113.0,14481.0
1010701184173961463,-73.94734,40.77874,531,,12370.0
1010701324261461472,-73.95143,40.77742,58,,12847.0
1010701383139974348,-73.98418,40.72535,711,70.0,15163.0
1010701479753255931,-73.97986,40.72839,443,241.0,15789.0
1010701819520561456,-73.94747,40.77886,515,57.0,12386.0
1010701992956234230,-73.97813712074505,40.72879217094958,454,107.0,15536.0
1010702360730358328,-73.98768,40.76669,723,,14835.0
1015027813525407338,-73.9783475,40.740508,594,72.0,13338.0
1010947700541318826,-73.9127501,40.6954769,607,297.0,18703.0
1010948660179857782,-73.9127501,40.6954769,607,297.0,18703.0
1011136401237659787,-73.8332,40.83625,989,53.0,14734.0
1011159735983596022,-73.85083022573933,40.683703790691865,600,563.0,10863.0
1011205237072667883,-73.92889521078527,40.76545424239762,676,,5656.0
1011355228798158366,-73.93935921333853,40.79227761449344,542,140.0,10454.0
1015028181966283124,-73.97898550000002,40.73991770000001,624,,13422.0
1015141909908447145,-74.00166357548758,40.71715896078021,183,,15813.0
1015168578871804091,-73.99869823425693,40.71500527126037,476,200.0,15706.0
1010702711495351492,-73.98502525929085,40.72380539165072,543,131.0,14978.0
1010702906303832508,-73.97991140517554,40.722320204125324,1046,74.0,14990.0
1010703174091044653,-73.97966962692809,40.72170940593594,1083,111.0,15041.0
1010703402000304858,-73.94752,40.83073,453,,13925.0
1010703830702570625,-73.98666,40.72347,372,166.0,14963.0
1010704786990165424,-73.9799,40.7224,1053,75.0,14996.0
1010706207238028243,-73.98463,40.72775,518,,15584.0
1010710743342845410,-73.98672,40.72374,375,206.0,15016.0
1010720661942382329,-73.96739374968631,40.64191702728721,503,202.0,29716.0
1010722076697864938,-73.92987,40.76315,477,1605.0,5812.0
1015178551586504919,-73.95318374448048,40.77928536883925,260,169.0,12786.0
1015203525260165853,-73.96424988662989,40.76529454888486,285,,13539.0
1011380639640712555,-73.9409585282463,40.79240624033391,503,115.0,11298.0
1011465266199320007,-73.97597397274609,40.788806968524106,26,62.0,14724.0
1011479433844246230,-74.014869,40.70803,171,,20525.0
1011479899961695926,-74.014869,40.70803,171,,20525.0
1011480142170843901,-74.014869,40.70803,171,,20525.0
1015236489718360455,-73.95046,40.70656,60,44.0,11806.0
1015297538502606345,-73.91313,40.68497,371,55.0,19017.0
1015357234838303151,-73.92465,40.69798,236,,11772.0
1015390252345027742,-73.91758,40.7645,457,,5174.0
1015496561428131132,-73.93836789588222,40.69046937530732,1068,,13232.0
1010722436523579299,-73.98631893407267,40.72584934001511,504,,15488.0
1010768775628092224,-74.0015658,40.7450659,448,194.0,15496.0
1018973469919731368,-73.99046568312428,40.73348108446408,180,,14958.0
1018994351772627655,-73.97212,40.78813,444,,14700.0
1019091036096678857,-73.84265,40.78097,3077,,7701.0
1019262892323702903,-73.96622,40.80246,241,,13150.0
1015684642970558727,-74.00478749999999,40.73215039999999,235,,17167.0
1015684977966771762,-73.97986,40.74572,240,,13250.0
1011480382401571385,-74.014869,40.70803,171,,20525.0
1011480622702890345,-73.9712201,40.7594614,322,149.0,13494.0
1011481145576039394,-73.9712201,40.7594614,322,149.0,13494.0
1011502669478142650,-73.9578,40.80493,371,97.0,11937.0
1011503182332783001,-73.97696554646947,40.657921526897375,411,318.0,22698.0
1011621999180896683,-73.94026512362227,40.69868052189121,269,127.0,12277.0
1011632387083691144,-73.97379,40.7565,258,,13744.0
1015744976125852571,-74.02269101055975,40.633917713138224,148,,30362.0
1015757189408408744,-74.02256637194871,40.63431137260063,121,,30376.0
1015843750576959483,-73.93046227160464,40.69696628770179,293,,12041.0
1015858565969239450,-73.87947446670637,40.67496246302567,223,453.0,19686.0
1015918433589429214,-73.92825,40.66219,621,222.0,21012.0
1015958372468042115,-73.86344901280985,40.81524208730511,1997,,14422.0
1015992201072239066,-73.95337,40.81875,517,,12333.0
1016004482042560235,-73.9934938,40.7639766,1113,,16050.0
1019274864068294450,-73.96704,40.80372,74,67.0,12916.0
1019429690426278080,-73.93158,40.68972,635,,13699.0
1019483164293833321,-73.979865,40.748405,346,,13024.0
1019512928446717493,-73.92205765504015,40.80899859955236,286,27.0,9572.0
1019554505167865654,-73.93997138304954,40.72328999011884,1209,104.0,9488.0
1016022731250285787,-73.96095,40.57603,180,188.0,25782.0
1016029637115266773,-73.9289447888491,40.64716271872885,2324,175.0,22735.0
1011638967625287250,-73.95710920219254,40.69175105920091,511,,13753.0
1011653407610821403,-73.92069,40.77117,354,396.0,4592.0
1011664069029780820,-73.92103,40.77066,298,,4951.0
1011710391138551690,-73.9917910431585,40.69769511232381,166,,16048.0
1011793895064416157,-73.9517154917121,40.71318676001288,128,,11061.0
1011818562289610219,-73.97220248359498,40.785893701641285,394,80.0,14299.0
1012289356920555730,-73.97977,40.73495,567,29.0,14176.0
1012345351818089240,-73.98905255287033,40.66973249140383,85,89.0,18533.0
1016062872267819040,-73.948,40.72245,483,87.0,10690.0
1016124375833661253,-73.90804,40.77893,602,,5667.0
1016151137833274828,-73.94817,40.80701,328,,10737.0
1016155985925140334,-73.9529969,40.6887781,375,191.0,14896.0
1016164672026561489,-73.9992865,40.7352318,484,117.0,17213.0
1019585668829442554,-73.94573880772765,40.81118407762784,526,88.0,11387.0
1019618568571379980,-73.742,40.65508,6959,407.0,7939.0
1019629533271481308,-73.94339,40.81144,393,,10932.0
1019640095376235782,-73.93111,40.68854,763,105.0,13844.0
1019645060934557521,-73.94537,40.81287,584,47.0,11628.0
1019653865784274979,-73.94554088324166,40.81231787609201,697,76.0,11567.0
1019679775919640933,-73.94376,40.81221,438,138.0,10997.0
1019700356152080364,-73.9449,40.81277,553,55.0,11112.0
1019707537917309945,-73.94549008684787,40.81286264353303,602,54.0,11154.0
1019716240581980266,-73.9448925315334,40.81288352213672,552,,11649.0
1019720628472155850,-73.96573940369157,40.6389914845637,434,,20447.0
1016268870420191920,-73.95979,40.75125,1112,,10003.0
1016295447412845534,-73.99352991834911,40.76473701532103,774,195.0,15642.0
1012402188594012680,-73.94669349933623,40.83050013855465,475,,13970.0
1012456623342826878,-73.9884665,40.7775972,837,,15721.0
1012463065092346250,-73.95568129157908,40.76613247855008,502,138.0,13361.0
1012610921280338920,-73.963,40.79785,296,189.0,12861.0
1012933371188448209,-73.98394,40.69589,623,,16057.0
1012988420019348258,-73.9937774,40.7650252,807,161.0,15676.0
1013058228781438750,-73.96737,40.68229,333,,15310.0
1013106338310034298,-73.96753,40.68227,333,,15310.0
1016585125756842578,-73.97315360433826,40.75624724909827,198,11.0,13684.0
1016599683702806669,-73.94731297792677,40.675657781142526,811,,22366.0
1016618958526024089,-73.98013,40.72375,1082,,15080.0
1016657029340036999,-73.90938,40.63145,2511,229.0,16382.0
1020224178453200016,-73.9444091,40.8158564,410,113.0,10917.0
1020238807362460254,-73.9444091,40.8158564,410,,10917.0
1020278049478659352,-73.9437591,40.67894560000001,381,,21591.0
1020280756370673164,-73.9437591,40.67894560000001,381,105.0,21591.0
1020282701018874374,-73.9437591,40.67894560000001,381,105.0,21591.0
1020283766470214850,-73.9437591,40.67894560000001,381,,21591.0
1020284567535553280,-73.9437591,40.67894560000001,381,,21591.0
1020291488212743193,-73.95425559284169,40.6564210148457,412,171.0,24136.0
1020295972034520549,-73.9127501,40.6954769,607,297.0,18703.0
1016667809847251975,-73.98751,40.60109,502,197.0,33253.0
1016707139766409388,-73.9743187,40.6551769,753,,19086.0
1016713070307227385,-73.94473671339244,40.68402023524473,711,86.0,15874.0
1013126854297515145,-73.98369,40.73763,419,,14052.0
1013138671419296074,-73.9442431922608,40.71524251724579,110,,10606.0
1013293137558770633,-73.95749189978514,40.80187016885875,232,,12111.0
1013319174207599722,-73.96636,40.7128,1024,,12413.0
1013320907450515752,-74.01257,40.70851,193,,20709.0
1013526152465341172,-73.9720876444391,40.75632852254277,116,1.0,13587.0
1013577737689075054,-73.96312150000001,40.77731470000001,683,,13940.0
1013632155850220616,-73.98727,40.74612,260,,14404.0
1013632380355599044,-73.98690690805795,40.747829432772,271,,14180.0
1016825148595065353,-73.91828,40.68121,495,,19289.0
1016858650638508129,-73.98908724763186,40.718694821035164,91,67.0,14721.0
1020302460310493937,-73.92008959558578,40.677328069566,364,261.0,19953.0
1020317944680025325,-73.9127501,40.6954769,607,,18703.0
1020318924718002541,-73.9127501,40.6954769,607,297.0,18703.0
1020325080427729176,-73.92120698891736,40.679171308467176,162,100.0,19592.0
1020325377096342358,-73.998137,40.7221783,131,166.0,15478.0
