id,walk_subway(m),walk_bus(m),car_airport(m)
51321125,991,113.0,18152.0
51321191,275,138.0,11658.0
51327110,487,94.0,15639.0
50994682,1871,237.0,18915.0
50998578,258,105.0,19166.0
51000097,266,145.0,15751.0
51195082,1759,175.0,17971.0
51195659,225,140.0,15415.0
51196272,211,396.0,15675.0
51196476,317,443.0,14958.0
51197475,1575,781.0,2455.0
51198851,477,194.0,17431.0
51205263,1489,345.0,2275.0
51421349,2614,272.0,9620.0
51345893,7995,93.0,16588.0
51346279,344,61.0,13407.0
51350836,278,69.0,11572.0
51356492,402,108.0,13696.0
51429497,2838,264.0,8891.0
51434147,353,147.0,13262.0
51439915,48,83.0,16149.0
51441187,6418,378.0,5593.0
51205592,585,17.0,10118.0
51211344,689,288.0,22149.0
51212669,220,89.0,15717.0
51215712,664,69.0,21069.0
51226268,258,286.0,10334.0
51444991,492,410.0,16387.0
51445783,870,289.0,17293.0
51447515,390,63.0,13366.0
51449212,628,205.0,23951.0
51357616,1814,495.0,1855.0
51358202,231,215.0,22474.0
51361023,492,87.0,12039.0
51363890,410,23.0,24296.0
51364003,399,75.0,20518.0
51367149,875,86.0,15613.0
51383927,549,56.0,13629.0
51386433,1007,390.0,11086.0
51387550,1322,189.0,11753.0
51450548,895,253.0,20265.0
51623333,486,56.0,22066.0
51636415,1187,470.0,11348.0
51637875,762,198.0,15501.0
51639195,347,77.0,23191.0
51639443,892,198.0,21689.0
51639873,260,85.0,15034.0
51640258,938,18.0,21492.0
51451368,349,179.0,13468.0
51454723,238,112.0,31314.0
51455566,712,95.0,11237.0
51455941,436,157.0,11325.0
51455950,680,58.0,11702.0
51461593,465,202.0,17106.0
51387723,1097,467.0,24276.0
51389174,3043,1076.0,6504.0
51391054,1121,270.0,8261.0
51391555,773,160.0,24820.0
51402678,609,44.0,11182.0
51407096,685,208.0,24695.0
51464250,1386,3461.0,9725.0
51465312,1058,595.0,11301.0
51466826,323,87.0,23015.0
51467306,265,140.0,31275.0
51653479,787,80.0,20697.0
51662471,569,176.0,14988.0
51664307,710,75.0,13455.0
51664813,628,107.0,22315.0
51667245,644,122.0,22253.0
51670402,236,65.0,25421.0
51670813,762,198.0,15501.0
51470664,1360,176.0,6017.0
51471374,291,120.0,11040.0
51471445,361,131.0,12765.0
51411254,202,143.0,14958.0
51411625,1804,381.0,2088.0
51782007,858,55.0,15027.0
51783037,2778,766.0,36206.0
51789106,675,208.0,14623.0
51791648,357,50.0,12272.0
51791962,71,140.0,12010.0
51482510,821,80.0,13327.0
51483825,240,133.0,12579.0
51485535,510,373.0,11736.0
51486881,848,230.0,20662.0
51487553,297,249.0,11405.0
51493315,617,135.0,11909.0
51670947,762,198.0,15501.0
51680457,78,559.0,20296.0
51682883,8175,462.0,14720.0
51684534,274,68.0,15554.0
51685104,686,197.0,24221.0
51685477,1714,365.0,21927.0
51691170,379,14902.0,18276.0
51699905,365,70.0,12599.0
51494382,274,26.0,12379.0
51498194,216,127.0,15947.0
51503294,586,169.0,13442.0
51792172,213,81.0,12202.0
51793102,370,854.0,9097.0
51796945,847,247.0,13766.0
51799070,435,96.0,14581.0
51804543,1626,519.0,15443.0
51804585,8002,715.0,19486.0
51818793,689,102.0,21752.0
51825274,408,84.0,14874.0
51826933,160,104.0,12754.0
51702923,524,77.0,11937.0
51704149,121,141.0,12757.0
51709109,74,65.0,17422.0
51507287,476,53.0,16079.0
51509581,573,234.0,16056.0
51517634,409,67.0,15246.0
51519926,1862,227.0,18925.0
51714960,5158,143.0,12462.0
51715178,5158,143.0,12462.0
51715205,4935,366.0,12239.0
51720274,510,104.0,12501.0
51721119,365,70.0,12599.0
51721133,510,104.0,12501.0
51519947,1676,377.0,23835.0
51826952,631,119.0,14549.0
51827299,2166,297.0,1150.0
51828187,608,42.0,3927.0
51836707,215,165.0,12968.0
51839530,640,143.0,15900.0
51840664,279,161.0,12921.0
51862472,193,98.0,14292.0
51863390,1293,372.0,7371.0
51522141,420,157.0,13725.0
51534246,898,159.0,13578.0
51534404,106,135.0,4723.0
51538601,999,65.0,14304.0
51539646,180,149.0,13410.0
51542838,509,1933.0,6848.0
51866726,705,83.0,15786.0
51868126,294,259.0,11937.0
51868685,732,754.0,9508.0
51868745,684,706.0,9456.0
51868809,830,638.0,9401.0
51870855,489,141.0,15351.0
51724883,490,199.0,15649.0
51725222,484,279.0,15649.0
51726180,270,255.0,11763.0
51726376,464,783.0,7720.0
51727396,958,34.0,13564.0
51560696,418,32.0,14258.0
51561670,786,142.0,14883.0
51565221,5592,174.0,6579.0
51888947,680,704.0,8940.0
51888990,823,847.0,9394.0
51889016,732,754.0,9508.0
51570734,378,76.0,15439.0
51734038,620,1011.0,7492.0
51735848,245,14.0,20040.0
51740604,115,67.0,12232.0
51740739,299,229.0,13190.0
51742352,830,888.0,7060.0
51744329,515,70.0,15182.0
51745454,572,188.0,12580.0
51575637,207,175.0,12839.0
51580102,341,72.0,11437.0
51582710,586,169.0,13442.0
51889577,694,716.0,9489.0
51889674,763,1250.0,9147.0
51905886,394,118.0,16976.0
51585959,9371,297.0,15805.0
51592852,31,44.0,15061.0
51753768,108,42.0,14738.0
51755775,764,225.0,20760.0
51762694,1004,84.0,19857.0
51764436,556,115.0,15436.0
51764485,323,77.0,18970.0
51765447,527,98.0,19994.0
51603968,488,159.0,13831.0
51608080,716,73.0,21195.0
51608497,10588,240.0,15948.0
51610857,365,70.0,12599.0
51768775,304,272.0,21205.0
51772649,187,95.0,14084.0
51774310,624,164.0,25600.0
51613018,363,187.0,13021.0
51614134,1659,393.0,15834.0
51907134,249,29.0,14816.0
51907246,189,113.0,15018.0
51907281,156,138.0,14792.0
51907377,189,113.0,15018.0
51913352,2188,422.0,14596.0
51915213,2003,941.0,11095.0
51917088,402,127.0,19180.0
51917224,167,198.0,13380.0
51615709,368,196.0,15694.0
51619252,3731,10996.0,24860.0
51619634,268,240.0,15135.0
51619751,2254,428.0,13993.0
51620955,157,272.0,17506.0
51621362,35,249.0,18741.0
51621583,353,122.0,14551.0
51777608,726,112.0,23957.0
51781289,244,111.0,12211.0
51961227,184,107.0,14291.0
51977461,283,15.0,18561.0
51978202,969,127.0,13350.0
51621590,221,356.0,17515.0
51621735,253,583.0,17398.0
51621907,115,285.0,16628.0
51622613,835,52.0,15289.0
51920836,616,262.0,25363.0
51927775,1215,189.0,7271.0
51927795,875,70.0,14122.0
51929057,323,150.0,13880.0
51933590,512,95.0,17251.0
51934249,366,34.0,15179.0
51939606,378,126.0,16667.0
51940555,281,88.0,14264.0
51622736,221,136.0,15434.0
52169355,1229,51.0,6438.0
52169754,259,109.0,16459.0
51980527,3272,528.0,23329.0
51980770,540,89.0,11122.0
51980852,226,15215.0,18503.0
51985589,1060,183.0,10192.0
51986202,578,113.0,10341.0
51987241,274,97.0,15553.0
51987334,3321,12.0,20082.0
52169805,139,206.0,15798.0
51945222,290,253.0,14821.0
51945257,359,14955.0,18587.0
51948208,1940,465.0,2240.0
51950079,615,82.0,12292.0
51955482,46,73.0,10855.0
51956352,452,6078.0,8132.0
52169886,79,75.0,16682.0
52170063,65,146.0,15865.0
52170623,30,78.0,15249.0
52172527,189,113.0,15018.0
52172540,189,113.0,15018.0
52172548,189,113.0,15018.0
51957818,158,667.0,6694.0
51960731,4771,328.0,14533.0
52354591,2466,185.0,2304.0
52360862,309,7449.0,13908.0
52365494,470,120.0,10855.0
52365660,674,239.0,26417.0
52366169,623,394.0,22378.0
52001672,324,252.0,14820.0
52002141,181,187.0,13650.0
52009700,189,113.0,15018.0
52011240,1773,486.0,2823.0
52013393,4184,1176.0,6527.0
52019272,655,56.0,15254.0
52021432,51,132.0,15879.0
52025707,695,73.0,15557.0
52184522,31,44.0,15061.0
52188420,105,190.0,14375.0
52367339,263,5873.0,13879.0
52367668,689,307.0,11222.0
52368136,277,7386.0,13849.0
52368832,248,5899.0,13847.0
52368962,247,251.0,17004.0
52369054,228,7204.0,13879.0
52372037,295,122.0,16967.0
52372247,301,203.0,11607.0
52190454,290,18.0,18967.0
52191839,609,101.0,28897.0
52194261,368,460.0,8006.0
52026028,499,203.0,16630.0
52031750,172,129.0,15765.0
52039176,294,2.0,15553.0
52041617,122,127.0,15674.0
52059533,571,15.0,20566.0
52060325,190,189.0,16933.0
52062263,153,42.0,13994.0
52209121,1052,158.0,10842.0
52211971,376,121.0,14711.0
52219116,960,771.0,10451.0
52219943,264,31.0,13669.0
52062993,117,111.0,14000.0
52075215,318,183.0,10338.0
52075647,2729,236.0,13989.0
52076178,870,372.0,9992.0
52084225,658,70.0,12907.0
52085221,364,32.0,14946.0
52380858,563,6161.0,15397.0
52381790,735,824.0,4430.0
52382837,99,144.0,11371.0
52384047,261,101.0,11185.0
52388002,320,74.0,12391.0
52389360,643,345.0,10383.0
52221919,259,50.0,12572.0
52223600,894,178.0,20989.0
52226410,764,74.0,15790.0
52229417,31,44.0,15061.0
52231166,31,44.0,15061.0
52231615,544,70.0,14943.0
52233258,346,162.0,13024.0
52399609,1249,134.0,13519.0
52399899,928,73.0,14148.0
52404588,2926,327.0,7557.0
52405277,443,389.0,19093.0
52407383,59,33.0,16194.0
52235688,944,70.0,15391.0
52240531,314,105.0,14891.0
52089998,981,212.0,19876.0
52095695,140,139.0,13678.0
52101440,325,61.0,14109.0
52102524,256,171.0,15543.0
52105294,690,125.0,19651.0
52105349,3282,1053.0,7338.0
52107496,391,61.0,13324.0
52109956,364,116.0,16796.0
52110070,7833,142.0,8221.0
52246989,277,157.0,10843.0
52251326,621,104.0,13418.0
52408941,2690,7.0,17780.0
52411201,431,112.0,13619.0
52417096,747,86.0,14166.0
52417197,164,71.0,23790.0
52418045,290,48.0,10742.0
52419044,1202,813.0,9042.0
52421812,595,71.0,22897.0
52253807,203,220.0,16908.0
52258307,361,122.0,12324.0
52110071,168,112.0,11536.0
52114771,992,74.0,13601.0
52125718,403,58.0,15380.0
52126679,2117,118.0,22521.0
52128548,4509,886.0,11904.0
52128553,134,72.0,19636.0
52128775,343,64.0,20817.0
52131795,144,83.0,10375.0
52132742,593,160.0,30325.0
52262568,223,87.0,15039.0
52267290,231,431.0,30169.0
52267684,905,229.0,13763.0
52426248,140,105.0,24456.0
52427297,1136,652.0,15049.0
52427990,411,165.0,10516.0
52435248,514,44.0,13216.0
52440958,314,27.0,12358.0
52441335,303,13.0,17955.0
52443892,313,813.0,5525.0
52444758,254,50.0,13657.0
52451077,317,85.0,18383.0
52271041,669,163.0,12875.0
52280572,6040,159.0,5811.0
52281259,219,268.0,13098.0
52283472,562,66.0,10806.0
52283675,224,100.0,13463.0
52142843,441,156.0,20547.0
52143943,494,205.0,15767.0
52145241,497,55.0,22317.0
52149565,273,50.0,15138.0
52153731,210,115.0,15436.0
52154854,807,66.0,26107.0
52286333,434,89.0,11307.0
52286422,1804,834.0,9353.0
52288075,1003,231.0,21076.0
52451281,243,218.0,17574.0
52455685,367,154.0,23377.0
52459126,464,1819.0,6726.0
52466688,944,651.0,16680.0
52471756,2098,108.0,23967.0
52472350,4306,212.0,20221.0
52476530,3404,865.0,36201.0
52481960,194,101.0,12873.0
52300094,837,156.0,19479.0
52162163,31,44.0,15061.0
52163880,318,340.0,25586.0
52164877,2471,229.0,10233.0
52164915,124,167.0,14562.0
52165147,227,163.0,15447.0
52165228,2741,225.0,14000.0
52166223,29,70.0,12661.0
52167873,958,117.0,20532.0
52304392,623,32.0,15156.0
52307085,347,15070.0,18444.0
52307807,293,27.0,13705.0
52487784,3031,84.0,25114.0
52490036,222,266.0,11407.0
52491515,262,16.0,14808.0
52492041,506,333.0,11295.0
52492455,539,144.0,21554.0
52500005,328,19.0,11231.0
52500799,168,72.0,13129.0
52508207,673,70.0,22658.0
52316185,204,151.0,15445.0
52317592,125,94.0,13358.0
52318271,48,83.0,16149.0
52168422,2193,518.0,1602.0
52168496,347,74.0,16457.0
52168525,317,81.0,16446.0
52168779,131,126.0,16615.0
52534882,241,115.0,12971.0
52535430,361,79.0,15137.0
52548658,487,133.0,13083.0
52551120,192,208.0,14952.0
52320080,757,1544.0,5087.0
52508496,161,73.0,14462.0
52509268,304,85.0,19521.0
52514819,582,173.0,16221.0
52517517,480,119.0,11517.0
52551973,173,114.0,14986.0
52552429,185,125.0,15103.0
52552638,338,291.0,14790.0
52323876,231,82.0,13800.0
52324031,230,81.0,13798.0
52324341,1572,133.0,14933.0
52324528,223,121.0,13463.0
52329966,298,73.0,14765.0
52527440,346,101.0,13894.0
52534281,557,208.0,14787.0
52534815,557,208.0,14787.0
52615451,1651,92.0,22177.0
52617173,240,232.0,14150.0
52618225,1867,1303.0,8992.0
52618390,500,177.0,17503.0
52618396,127,79.0,12373.0
52618610,836,112.0,16395.0
52350901,526,176.0,13690.0
52353508,788,15342.0,18510.0
52553725,395,216.0,15264.0
52354363,506,96.0,13189.0
52634243,460,175.0,15647.0
52635900,159,92.0,14937.0
52636880,2580,218.0,21488.0
52637377,557,208.0,14787.0
52637973,1683,62.0,8983.0
52781681,377,184.0,31100.0
52782607,405,112.0,31126.0
52788498,588,6565.0,12973.0
52791162,1466,225.0,23092.0
52554380,148,88.0,10380.0
52555884,1452,106.0,12841.0
52557797,986,135.0,21432.0
52561467,168,55.0,11457.0
52562444,213,100.0,11167.0
52570981,345,60.0,14822.0
52793095,1468,144.0,9264.0
52639158,270,248.0,20184.0
52651961,610,135.0,11449.0
52654519,588,53.0,17052.0
52656590,149,206.0,13928.0
52659735,316,144.0,14046.0
52795397,545,15.0,13750.0
52795626,382,124.0,17093.0
52797203,396,184.0,15876.0
52799338,522,117.0,17001.0
52801190,747,86.0,14166.0
52804286,214,22.0,19691.0
52807490,586,169.0,13442.0
52578551,347,93.0,10693.0
52578966,572,235.0,19133.0
52582634,8135,368.0,14637.0
52585129,10783,467.0,16130.0
52586577,977,20.0,23687.0
52664308,303,1686.0,5991.0
52665729,398,811.0,7716.0
52666694,416,46.0,14497.0
52668079,165,73.0,16430.0
52670276,417,103.0,15553.0
52671855,583,98.0,10938.0
52672732,2289,460.0,8346.0
52674546,256,141.0,11065.0
52675191,507,86.0,12121.0
52688154,6333,258.0,12835.0
52822823,276,157.0,10857.0
52823884,954,292.0,10512.0
52824025,637,104.0,11498.0
52593299,337,83.0,17061.0
52593554,1025,79.0,13411.0
52599501,494,68.0,23880.0
52600890,949,56.0,19668.0
52607337,517,226.0,17569.0
52824389,199,226.0,11060.0
52689535,240,2.0,13907.0
52690310,1269,144.0,14009.0
52691176,517,160.0,13686.0
52692555,695,586.0,5155.0
52700537,91,25.0,15128.0
52700622,88,132.0,19259.0
52701221,599,239.0,11174.0
52702018,2481,296.0,1269.0
52703094,333,149.0,14855.0
52826514,601,199.0,14758.0
52826943,302,73.0,27149.0
52827359,241,700.0,3373.0
52830424,718,85.0,10146.0
52833897,378,63.0,15690.0
52609953,729,95.0,21837.0
52610408,636,55.0,12140.0
52611423,378,2031.0,4734.0
52611526,316,167.0,16025.0
52611770,695,88.0,15114.0
52613594,599,111.0,11253.0
52614426,527,232.0,14094.0
52834116,597,34.0,16165.0
52703852,496,973.0,5279.0
52705563,603,112.0,24709.0
52705960,835,177.0,24954.0
52706726,178,79.0,17130.0
52714650,572,59.0,12589.0
52716416,1904,88.0,22564.0
52718388,697,133.0,17374.0
52721803,833,513.0,12239.0
52836962,197,93.0,15218.0
52838667,196,119.0,11073.0
52839619,77,90.0,11109.0
52839743,326,96.0,14139.0
52842129,3779,37.0,21705.0
52842845,533,45.0,12834.0
52843726,457,68.0,17742.0
52846635,1355,204.0,21351.0
52721824,522,117.0,22338.0
52731161,949,161.0,11196.0
52731316,754,266.0,11329.0
52731419,650,23.0,11031.0
52732645,507,63.0,16896.0
52737799,532,217.0,31385.0
52744634,3293,110.0,8431.0
52747790,430,99.0,14670.0
52926435,280,153.0,15562.0
52930589,745,122.0,21122.0
52934351,636,125.0,26698.0
52934401,155,133.0,12328.0
52941331,877,312.0,23272.0
52947788,1095,145.0,15879.0
52948831,169,71.0,11876.0
52952799,506,17.0,12644.0
52854012,2838,264.0,8891.0
52854992,432,56.0,12407.0
52855420,410,34.0,12430.0
52857463,334,96.0,12407.0
52858606,176,599.0,6530.0
52749770,689,307.0,11222.0
52749784,689,307.0,11222.0
52749804,689,307.0,11222.0
52753023,75,112.0,10486.0
52754282,395,81.0,21535.0
52755364,81,113.0,11796.0
52755449,518,300.0,24010.0
52953940,360,178.0,14991.0
52968839,540,548.0,14274.0
52969085,832,17104.0,16998.0
52971091,2528,92.0,10528.0
52972242,569,77.0,12547.0
52861365,414,85.0,28333.0
52861792,367,113.0,14801.0
52862058,70,304.0,19858.0
52868962,675,345.0,12819.0
52977888,381,175.0,15649.0
52982901,244,87.0,13826.0
52993669,1291,168.0,6436.0
52995360,471,108.0,25600.0
52997244,197,68.0,14013.0
52869658,615,82.0,12292.0
52755593,475,212.0,14938.0
52755763,539,49.0,7285.0
52756284,777,239.0,21159.0
52756850,295,238.0,11331.0
52757238,1349,59.0,15171.0
52761116,341,1371.0,4812.0
52766414,110,82.0,17196.0
52769186,408,78.0,13355.0
52871655,314,80.0,12397.0
52879829,5453,1353.0,36484.0
52882662,311,65.0,16528.0
52883668,395,221.0,16066.0
52884956,400,148.0,17533.0
52885971,2235,204.0,7978.0
52886556,168,75.0,11122.0
53011236,365,236.0,18230.0
53012005,465,354.0,16401.0
53021262,170,696.0,3287.0
53022508,237,155.0,15097.0
53022671,210,149.0,15078.0
53023798,241,276.0,16561.0
53025816,269,188.0,11683.0
52894094,321,173.0,13890.0
52771412,689,307.0,11222.0
52772214,382,124.0,17093.0
52772578,382,124.0,17093.0
53109044,801,210.0,20798.0
53110748,345,201.0,11453.0
53111559,234,84.0,14398.0
53116201,24,702.0,4815.0
52901227,574,19.0,15428.0
52906284,277,159.0,14167.0
52916520,314,89.0,17011.0
52916582,330,74.0,17015.0
53027258,3913,82.0,21561.0
53030482,6524,631.0,7467.0
53031902,222,58.0,12548.0
53032375,305,122.0,12827.0
53032542,948,797.0,12854.0
53032739,387,125.0,13393.0
53043735,574,1355.0,4381.0
52920789,686,102.0,14644.0
52921783,63,41.0,11682.0
53117856,173,118.0,19858.0
53118209,722,137.0,14945.0
53120519,396,578.0,17153.0
53122420,431,122.0,11852.0
53123360,179,153.0,12226.0
53123361,2360,118.0,14836.0
53126131,712,60.0,16043.0
52922566,484,126.0,23918.0
52923303,335,180.0,31011.0
53045130,382,124.0,17093.0
53045250,382,124.0,17093.0
53045283,307,80.0,16351.0
53045316,382,124.0,17093.0
53045446,382,124.0,17093.0
53045512,382,124.0,17093.0
53047016,331,62.0,12561.0
53047254,560,119.0,12504.0
53047664,174,92.0,11344.0
53221519,520,504.0,8050.0
53126188,94,140.0,13008.0
53127153,752,120.0,12854.0
53128684,237,182.0,14202.0
53130521,256,50.0,13667.0
53130809,218,69.0,13891.0
53130902,442,157.0,14419.0
53132475,168,210.0,14852.0
53132818,117,32.0,16331.0
53133025,595,67.0,14981.0
53222519,578,336.0,19482.0
53223918,1333,209.0,23018.0
53050789,1654,189.0,31014.0
53050810,690,330.0,10507.0
53050999,610,86.0,21415.0
53051081,463,174.0,12410.0
53051231,431,106.0,16380.0
53051569,214,86.0,11555.0
53054858,580,65.0,12577.0
53057885,521,495.0,8631.0
53229531,226,139.0,13515.0
53135888,390,1928.0,6985.0
53143687,259,36.0,13828.0
53145833,603,246.0,18077.0
53148906,248,46.0,13817.0
53149000,229,93.0,13811.0
53236575,843,291.0,7742.0
53058438,322,166.0,13901.0
53060702,1129,174.0,22040.0
53071607,339,81.0,12368.0
53073848,677,62.0,15138.0
53079605,291,822.0,3423.0
53149771,281,24.0,13682.0
53150114,344,102.0,13900.0
53150335,345,16.0,13949.0
53150444,311,55.0,13734.0
53150639,303,18.0,13756.0
53150648,689,307.0,11222.0
53150666,689,307.0,11222.0
53150820,342,118.0,14019.0
53150923,233,84.0,13868.0
53240079,223,108.0,15162.0
53242466,333,275.0,16104.0
53249946,318,72.0,15336.0
53250816,297,153.0,11081.0
53080602,1490,314.0,23291.0
53081378,2356,381.0,14237.0
53088652,1020,140.0,24234.0
53095529,155,68.0,13442.0
53251757,694,58.0,17981.0
53256987,294,41.0,17041.0
53257905,258,132.0,15260.0
53151188,394,122.0,13659.0
53151407,380,44.0,13878.0
53151823,703,511.0,29765.0
53155237,458,305.0,19355.0
53155469,3641,245.0,11564.0
53161679,423,65.0,17796.0
53260928,542,116.0,11643.0
53261632,1901,574.0,1585.0
53364824,968,188.0,12986.0
53373979,424,1293.0,5691.0
53375640,752,349.0,12716.0
53379658,526,597.0,11036.0
53381376,220,89.0,15716.0
53384134,2948,274.0,9846.0
53262764,1844,631.0,1529.0
53263395,2154,285.0,1152.0
53170821,636,285.0,18272.0
53171838,103,163.0,13353.0
53173426,1012,77.0,12965.0
53180695,833,253.0,17338.0
53188172,906,51.0,13068.0
53263629,1912,570.0,1445.0
53267116,402,373.0,13532.0
53270564,348,70.0,13944.0
53384575,744,152.0,13205.0
53385771,719,299.0,14404.0
53386606,943,139.0,14952.0
53400412,156,153.0,23257.0
53402699,310,52.0,22898.0
53403946,1387,172.0,6271.0
53280628,208,155.0,11968.0
53282903,1048,281.0,7292.0
53286280,906,607.0,10483.0
53287361,202,72.0,14009.0
53189912,235,280.0,11164.0
53191182,2310,624.0,11740.0
53191232,2310,624.0,11740.0
53192744,518,468.0,11593.0
53194567,391,112.0,9743.0
53194676,4175,415.0,15392.0
53408117,494,566.0,10845.0
53409435,678,62.0,11847.0
53410702,391,95.0,17257.0
53410940,316,170.0,15178.0
53412410,941,14.0,20087.0
53413454,1142,123.0,7554.0
53414148,1438,224.0,19684.0
53292101,350,155.0,13800.0
53292725,1103,48.0,9493.0
53202170,1823,22.0,37827.0
53204406,838,152.0,25051.0
53211837,1087,2646.0,6443.0
53213847,248,87.0,16438.0
53215556,524,72.0,20411.0
53215623,504,108.0,13919.0
53216577,209,109.0,14540.0
53294328,647,214.0,15650.0
53294652,485,187.0,19396.0
53296353,288,240.0,10660.0
53415549,1274,331.0,15004.0
53417238,380,106.0,15119.0
53418934,1108,279.0,20423.0
53420671,515,167.0,13543.0
53422309,223,113.0,22974.0
53299304,389,239.0,22556.0
53299373,873,354.0,16475.0
53300313,1888,306.0,7527.0
53306350,195,149.0,14656.0
53425369,494,566.0,10845.0
53429873,642,178.0,10001.0
53309419,713,218.0,6724.0
53311697,752,246.0,13628.0
53219891,262,100.0,20029.0
53495710,579,176.0,19371.0
53496227,684,246.0,21196.0
53498315,520,41.0,13774.0
53501342,414,163.0,31653.0
53501732,735,59.0,15643.0
53502758,273,102.0,14406.0
53503106,2822,233.0,8988.0
53505044,170,184.0,12627.0
53313409,447,118.0,17148.0
53315072,2167,267.0,1324.0
53317759,203,97.0,12204.0
53320871,179,109.0,13262.0
53320872,415,127.0,12889.0
53436872,697,280.0,15842.0
53437547,407,86.0,14200.0
53441894,778,213.0,15516.0
53442786,1539,4374.0,14070.0
53448680,977,714.0,29172.0
53450489,2118,712.0,12668.0
53453680,6346,279.0,9479.0
53511447,586,169.0,13442.0
